"centers"	"weightClass"	"region"	"stratumName"
"gFlWk1lomXnx"	"Class1"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class2"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class2"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class2"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class1"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class3"	"Region10"	"papa"
"gFlWk1lomXnx"	"Class2"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class1"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class2"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class4"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class3"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class3"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class4"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class4"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class5"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class3"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class4"	"Region10"	"papa"
"VUfIlyKOR2dm"	"Class3"	"Region10"	"papa"
"iJHUQMoz4SXv"	"Class4"	"Region8"	"alpha"
"iJHUQMoz4SXv"	"Class5"	"Region8"	"alpha"
"V8eutq2DIlWK"	"Class2"	"Region8"	"tango"
"V8eutq2DIlWK"	"Class3"	"Region8"	"tango"
"V8eutq2DIlWK"	"Class4"	"Region8"	"tango"
"V8eutq2DIlWK"	"Class3"	"Region8"	"tango"
"V8eutq2DIlWK"	"Class5"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class3"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class3"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class1"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class1"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class2"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class1"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3Yd2gIfe1gG2"	"Class4"	"Region8"	"tango"
"3ouDI4qYOdu0"	"Class5"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class1"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class2"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class2"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class4"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class2"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class4"	"Region2"	"tango"
"3ouDI4qYOdu0"	"Class3"	"Region2"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class4"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class5"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class2"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class3"	"Region9"	"tango"
"gsJZkWXTuMNG"	"Class1"	"Region9"	"tango"
"Ak0450k7A20a"	"Class5"	"Region3"	"papa"
"Ak0450k7A20a"	"Class3"	"Region3"	"papa"
"Ak0450k7A20a"	"Class2"	"Region3"	"papa"
"Ak0450k7A20a"	"Class4"	"Region3"	"papa"
"Ak0450k7A20a"	"Class4"	"Region3"	"papa"
"Ak0450k7A20a"	"Class4"	"Region3"	"papa"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"PLgbd33942wM"	"Class5"	"Region8"	"tango"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"PLgbd33942wM"	"Class2"	"Region8"	"tango"
"PLgbd33942wM"	"Class3"	"Region8"	"tango"
"PLgbd33942wM"	"Class5"	"Region8"	"tango"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"PLgbd33942wM"	"Class1"	"Region8"	"tango"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"PLgbd33942wM"	"Class5"	"Region8"	"tango"
"PLgbd33942wM"	"Class4"	"Region8"	"tango"
"H41r9IHSkYZ2"	"Class3"	"Region1"	"alpha"
"TOIhvqBVegJK"	"Class3"	"Region8"	"tango"
"TOIhvqBVegJK"	"Class1"	"Region8"	"tango"
"VsRjcV3pspFK"	"Class5"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class4"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class5"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class1"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class4"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class4"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class4"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class4"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class3"	"Region7"	"papa"
"VsRjcV3pspFK"	"Class2"	"Region7"	"papa"
"UO5bDSAgSbu0"	"Class1"	"Region8"	"alpha"
"UO5bDSAgSbu0"	"Class1"	"Region8"	"alpha"
"UO5bDSAgSbu0"	"Class2"	"Region8"	"alpha"
"UO5bDSAgSbu0"	"Class2"	"Region8"	"alpha"
"UO5bDSAgSbu0"	"Class3"	"Region8"	"alpha"
"mr7CiemTZJZx"	"Class5"	"Region8"	"tango"
"mr7CiemTZJZx"	"Class5"	"Region8"	"tango"
"mr7CiemTZJZx"	"Class2"	"Region8"	"tango"
"mr7CiemTZJZx"	"Class3"	"Region8"	"tango"
"mr7CiemTZJZx"	"Class1"	"Region8"	"tango"
"mr7CiemTZJZx"	"Class4"	"Region8"	"tango"
"qX941BHN89Zo"	"Class5"	"Region8"	"papa"
"qX941BHN89Zo"	"Class1"	"Region8"	"papa"
"qX941BHN89Zo"	"Class4"	"Region8"	"papa"
"qX941BHN89Zo"	"Class3"	"Region8"	"papa"
"qX941BHN89Zo"	"Class3"	"Region8"	"papa"
"qX941BHN89Zo"	"Class3"	"Region8"	"papa"
"qX941BHN89Zo"	"Class4"	"Region8"	"papa"
"qX941BHN89Zo"	"Class5"	"Region8"	"papa"
"qX941BHN89Zo"	"Class4"	"Region8"	"papa"
"btxkZw8rCc8M"	"Class2"	"Region10"	"tango"
"btxkZw8rCc8M"	"Class3"	"Region10"	"tango"
"btxkZw8rCc8M"	"Class1"	"Region10"	"tango"
"btxkZw8rCc8M"	"Class3"	"Region10"	"tango"
"btxkZw8rCc8M"	"Class3"	"Region10"	"tango"
"btxkZw8rCc8M"	"Class2"	"Region10"	"tango"
"DhbgwGnX72vz"	"Class3"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class4"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class2"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class4"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class4"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class4"	"Region10"	"papa"
"DhbgwGnX72vz"	"Class3"	"Region10"	"papa"
"QEWv5ZoTSi8g"	"Class3"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class2"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class4"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class5"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class5"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class4"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class1"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class2"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class2"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class4"	"Region2"	"papa"
"QEWv5ZoTSi8g"	"Class5"	"Region2"	"papa"
"0OaQaLwglHAt"	"Class1"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class2"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class3"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class1"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class1"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class2"	"Region7"	"papa"
"0OaQaLwglHAt"	"Class5"	"Region7"	"papa"
"kYEcmvS9eaCv"	"Class5"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class5"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class4"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class5"	"Region8"	"papa"
"kYEcmvS9eaCv"	"Class5"	"Region8"	"papa"
"bpAjtW2xrUSa"	"Class2"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class3"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class5"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class3"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class3"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class1"	"Region2"	"papa"
"bpAjtW2xrUSa"	"Class2"	"Region2"	"papa"
"Koy47VSawVk9"	"Class3"	"Region2"	"papa"
"Koy47VSawVk9"	"Class2"	"Region2"	"papa"
"Koy47VSawVk9"	"Class2"	"Region2"	"papa"
"Koy47VSawVk9"	"Class2"	"Region2"	"papa"
"Koy47VSawVk9"	"Class5"	"Region2"	"papa"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class1"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class4"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class1"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class3"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"Wsd0CoTvJ1nn"	"Class2"	"Region2"	"tango"
"kmD2HOv6UptI"	"Class1"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class2"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class2"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class1"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class3"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class5"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class1"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class5"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class3"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class3"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class1"	"Region8"	"papa"
"kmD2HOv6UptI"	"Class3"	"Region8"	"papa"
"eiHL0yEVGfp7"	"Class5"	"Region10"	"papa"
"eiHL0yEVGfp7"	"Class4"	"Region10"	"papa"
"eiHL0yEVGfp7"	"Class5"	"Region10"	"papa"
"eiHL0yEVGfp7"	"Class4"	"Region10"	"papa"
"8DlqWneG0GNv"	"Class2"	"Region2"	"papa"
"8DlqWneG0GNv"	"Class4"	"Region2"	"papa"
"8DlqWneG0GNv"	"Class4"	"Region2"	"papa"
"8DlqWneG0GNv"	"Class3"	"Region2"	"papa"
"8DlqWneG0GNv"	"Class2"	"Region2"	"papa"
"jJiM6NuPLThr"	"Class1"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class4"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class5"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class4"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class2"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class3"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class4"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class3"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class3"	"Region2"	"tango"
"jJiM6NuPLThr"	"Class1"	"Region2"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class4"	"Region8"	"tango"
"gkR6opragEOq"	"Class1"	"Region8"	"tango"
"9hNaMwjhN6P4"	"Class4"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class5"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class5"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class4"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class1"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class4"	"Region8"	"papa"
"9hNaMwjhN6P4"	"Class1"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class3"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class5"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class5"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class5"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class4"	"Region8"	"papa"
"IRYf1d7n5hzk"	"Class3"	"Region8"	"papa"
"WnXgG8OLrsG4"	"Class5"	"Region8"	"papa"
"WnXgG8OLrsG4"	"Class2"	"Region8"	"papa"
"WnXgG8OLrsG4"	"Class4"	"Region8"	"papa"
"EMd2nlrnUa9C"	"Class5"	"Region8"	"papa"
"EMd2nlrnUa9C"	"Class4"	"Region8"	"papa"
"EMd2nlrnUa9C"	"Class5"	"Region8"	"papa"
"14MWcDkXOJd2"	"Class4"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class3"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class1"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class3"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class2"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class4"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class4"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class2"	"Region10"	"papa"
"14MWcDkXOJd2"	"Class5"	"Region10"	"papa"
"mJVFHQHRrF7J"	"Class2"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class5"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class1"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class4"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class1"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class1"	"Region5"	"alpha"
"mJVFHQHRrF7J"	"Class5"	"Region5"	"alpha"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class2"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class3"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class5"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class1"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"4hpWY2A1z6DO"	"Class4"	"Region8"	"papa"
"l85lZxkjn12S"	"Class2"	"Region8"	"papa"
"l85lZxkjn12S"	"Class2"	"Region8"	"papa"
"otoHov2iXVXN"	"Class3"	"Region2"	"papa"
"K487LUobnvU4"	"Class1"	"Region8"	"alpha"
"K487LUobnvU4"	"Class2"	"Region8"	"alpha"
"K487LUobnvU4"	"Class2"	"Region8"	"alpha"
"K487LUobnvU4"	"Class2"	"Region8"	"alpha"
"K487LUobnvU4"	"Class2"	"Region8"	"alpha"
"K487LUobnvU4"	"Class1"	"Region8"	"alpha"
"K487LUobnvU4"	"Class3"	"Region8"	"alpha"
"K487LUobnvU4"	"Class3"	"Region8"	"alpha"
"6KiIeovW3ien"	"Class3"	"Region8"	"papa"
"6KiIeovW3ien"	"Class2"	"Region8"	"papa"
"6KiIeovW3ien"	"Class1"	"Region8"	"papa"
"6KiIeovW3ien"	"Class1"	"Region8"	"papa"
"6KiIeovW3ien"	"Class3"	"Region8"	"papa"
"6KiIeovW3ien"	"Class2"	"Region8"	"papa"
"6KiIeovW3ien"	"Class5"	"Region8"	"papa"
"6KiIeovW3ien"	"Class4"	"Region8"	"papa"
"6KiIeovW3ien"	"Class1"	"Region8"	"papa"
"6KiIeovW3ien"	"Class3"	"Region8"	"papa"
"6KiIeovW3ien"	"Class2"	"Region8"	"papa"
"LRGFaNIV0AmK"	"Class2"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class4"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class3"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class3"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class3"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class2"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class4"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class4"	"Region9"	"alpha"
"LRGFaNIV0AmK"	"Class3"	"Region9"	"alpha"
"LgfGun3TNt1v"	"Class4"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class2"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class2"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class5"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class2"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class4"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class2"	"Region8"	"papa"
"LgfGun3TNt1v"	"Class3"	"Region8"	"papa"
"nuo1w9cYXL4v"	"Class5"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class2"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class5"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class2"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class1"	"Region9"	"papa"
"nuo1w9cYXL4v"	"Class2"	"Region9"	"papa"
"Br0rvFHM8aLr"	"Class3"	"Region8"	"papa"
"Br0rvFHM8aLr"	"Class4"	"Region8"	"papa"
"Br0rvFHM8aLr"	"Class4"	"Region8"	"papa"
"Br0rvFHM8aLr"	"Class4"	"Region8"	"papa"
"Br0rvFHM8aLr"	"Class4"	"Region8"	"papa"
"D6PkcHa42QnS"	"Class4"	"Region8"	"tango"
"D6PkcHa42QnS"	"Class5"	"Region8"	"tango"
"D6PkcHa42QnS"	"Class5"	"Region8"	"tango"
"5uKBwUZh7aS7"	"Class5"	"Region10"	"tango"
"ia4eID4a9oey"	"Class1"	"Region1"	"papa"
"ia4eID4a9oey"	"Class1"	"Region1"	"papa"
"A69VRU72Ajyl"	"Class3"	"Region10"	"papa"
"A69VRU72Ajyl"	"Class2"	"Region10"	"papa"
"8zk7flPMWQ9A"	"Class1"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class5"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class2"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class5"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class4"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class1"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class3"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class5"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class3"	"Region8"	"tango"
"8zk7flPMWQ9A"	"Class3"	"Region8"	"tango"
"PDtg1kdSGwyf"	"Class1"	"Region6"	"alpha"
"PDtg1kdSGwyf"	"Class2"	"Region6"	"alpha"
"PDtg1kdSGwyf"	"Class1"	"Region6"	"alpha"
"PDtg1kdSGwyf"	"Class1"	"Region6"	"alpha"
"PDtg1kdSGwyf"	"Class4"	"Region6"	"alpha"
"PDtg1kdSGwyf"	"Class2"	"Region6"	"alpha"
"0WIhKRnIeEYn"	"Class3"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class4"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class2"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class2"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class1"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class3"	"Region10"	"alpha"
"0WIhKRnIeEYn"	"Class3"	"Region10"	"alpha"
"sOu38a5p3ykx"	"Class2"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class1"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class3"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class3"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class2"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class2"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class1"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class4"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class2"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class3"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class3"	"Region8"	"tango"
"sOu38a5p3ykx"	"Class4"	"Region8"	"tango"
"UnXnWGTfp06v"	"Class3"	"Region2"	"alpha"
"UnXnWGTfp06v"	"Class3"	"Region2"	"alpha"
"nN0PnnWtyVRg"	"Class2"	"Region2"	"papa"
"nN0PnnWtyVRg"	"Class3"	"Region2"	"papa"
"nN0PnnWtyVRg"	"Class3"	"Region2"	"papa"
"nN0PnnWtyVRg"	"Class1"	"Region2"	"papa"
"nN0PnnWtyVRg"	"Class5"	"Region2"	"papa"
"nN0PnnWtyVRg"	"Class3"	"Region2"	"papa"
"GrdGXgtjaIwe"	"Class3"	"Region8"	"papa"
"GrdGXgtjaIwe"	"Class3"	"Region8"	"papa"
"3FN7G1mJjrPk"	"Class4"	"Region8"	"papa"
"8iaQF8kPO9qr"	"Class1"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class3"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class5"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class4"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class3"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class4"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class2"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class4"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class2"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class4"	"Region10"	"papa"
"8iaQF8kPO9qr"	"Class3"	"Region10"	"papa"
"SpGI025oTrKI"	"Class1"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class5"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class3"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class2"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"SpGI025oTrKI"	"Class4"	"Region1"	"papa"
"aR5aQCcFXSXs"	"Class2"	"Region2"	"tango"
"aR5aQCcFXSXs"	"Class2"	"Region2"	"tango"
"aR5aQCcFXSXs"	"Class2"	"Region2"	"tango"
"aR5aQCcFXSXs"	"Class1"	"Region2"	"tango"
"aR5aQCcFXSXs"	"Class3"	"Region2"	"tango"
"4Scx6nKH6B1E"	"Class4"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class3"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class3"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class4"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class3"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class5"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class4"	"Region2"	"papa"
"4Scx6nKH6B1E"	"Class5"	"Region2"	"papa"
"YQQoNpfpuRJY"	"Class5"	"Region1"	"papa"
"YQQoNpfpuRJY"	"Class4"	"Region1"	"papa"
"6PrQzXXhJ4T8"	"Class1"	"Region2"	"tango"
"6PrQzXXhJ4T8"	"Class5"	"Region2"	"tango"
"6PrQzXXhJ4T8"	"Class4"	"Region2"	"tango"
"6PrQzXXhJ4T8"	"Class4"	"Region2"	"tango"
"6PrQzXXhJ4T8"	"Class3"	"Region2"	"tango"
"6PrQzXXhJ4T8"	"Class4"	"Region2"	"tango"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class3"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class3"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class5"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class4"	"Region8"	"papa"
"yB8vm02SPpVt"	"Class5"	"Region8"	"papa"
"tEa5ReyQlYRK"	"Class4"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class4"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class5"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class2"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class4"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class4"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class2"	"Region7"	"alpha"
"tEa5ReyQlYRK"	"Class3"	"Region7"	"alpha"
"dLS2cQEROm5z"	"Class3"	"Region1"	"papa"
"dLS2cQEROm5z"	"Class1"	"Region1"	"papa"
"dLS2cQEROm5z"	"Class4"	"Region1"	"papa"
"dLS2cQEROm5z"	"Class4"	"Region1"	"papa"
"dLS2cQEROm5z"	"Class4"	"Region1"	"papa"
"dLS2cQEROm5z"	"Class5"	"Region1"	"papa"
